img_index,person,bicycle,car,motorcycle,chair,couch,potted plant,bed,dining table,toilet,tv,laptop,microwave,oven,toaster,sink,refrigerator
10585,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1
10586,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1
10587,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0
10588,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1
10589,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,1
10590,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1
10591,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1
10592,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,1,1
10593,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1
10594,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0
10595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10596,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0
10597,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0
10598,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
10599,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
10600,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10601,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1
10602,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
10603,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1
10604,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1
10605,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0
10606,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1
10607,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1
10608,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
10609,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1,1
10610,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
10611,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0
10612,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1
10613,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
10614,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
10615,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0
10616,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1
10617,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0
10618,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10619,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1
10620,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1
10621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10622,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0
10623,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10624,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,1,1
10625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10626,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0
10627,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1
10628,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
10629,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1
10630,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
10631,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1
10632,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1
10633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10634,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0
10635,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1
10636,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1
10637,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1
10638,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0
10639,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1
10640,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1
10641,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1
10642,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0
10643,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1
10644,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
10645,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
10646,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1
10647,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
10648,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1
10649,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
10650,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1
10651,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
10652,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1
10653,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
10654,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1
10655,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1
10656,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
10657,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
10658,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0
10659,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1
10660,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0
10661,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
10662,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
10663,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
10664,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1
10665,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
10666,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1
10667,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0
10668,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
10669,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10670,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
10671,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10672,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10673,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
10674,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1
10675,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0
10676,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1
10677,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
10678,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,1
10679,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1
10680,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0
10681,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
10682,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
10683,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1
10684,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
10685,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0
10686,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1
10687,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1
10688,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1
10689,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1
10690,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1
10691,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
10692,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10693,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1
10694,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10695,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0
10696,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0
10697,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1
10698,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1
10699,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,0,1
10700,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
10701,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0
10702,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1
10703,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0
10704,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0
10705,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1
10706,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10707,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1
10708,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1
10709,1,0,0,0,1,1,1,0,1,1,1,0,0,1,0,1,0
10710,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1
10711,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1
10712,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
10713,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0
10714,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
10715,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1
10716,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1
10717,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
10718,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1
10719,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0
10720,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10721,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
10722,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1
10723,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0
10724,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
10725,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
10726,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0
10727,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0
10728,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
10729,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0
10730,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1
10731,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
10732,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1
10733,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
10734,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
10735,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1
10736,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
10737,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10738,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1
10739,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0
10740,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1
10741,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
10742,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1
10743,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10744,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,1,1
10745,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0
10746,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1
10747,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,1
10748,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
10749,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1
10750,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,1,1
10751,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,1
10752,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0
10753,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
10754,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10755,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
10756,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,1
10757,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
10758,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
10759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10760,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
10761,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
10762,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1
10763,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0
10764,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1
10765,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1
10766,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1
10767,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1
10768,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0
10769,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1
10770,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,1
10771,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
10772,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
10773,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1
10774,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0
10775,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
10776,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,1
10777,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0
10778,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
10779,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
10780,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1
10781,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1
10782,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1
10783,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0
10784,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1
10785,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1
10786,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1
10787,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
10788,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
10789,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
10790,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1
10791,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0,1,1
10792,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
10793,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0
10794,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0
10795,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
10796,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1
10797,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0
10798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10799,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10800,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1
10801,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
10802,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1
10803,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
10804,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1
10805,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1
10806,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
10807,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
10808,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,1
10809,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1
10810,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1
10811,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,1
10812,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
10813,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10814,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0
10815,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
10816,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1
10817,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1
10818,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10819,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
10820,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1
10821,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1
10822,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1
10823,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
10824,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1
10825,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,1
10826,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
10827,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1
10828,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0
10829,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1
10830,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,1
10831,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1
10832,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1
10833,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1
10834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10835,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0
10836,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1,1
10837,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0
10838,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
10839,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
10840,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0
10841,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1
10842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10843,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1
10844,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1
10845,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10847,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10848,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
10849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10850,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1
10851,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1
10852,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
10853,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1
10854,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0
10855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10856,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1
10857,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1
10858,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
10859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10860,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1
10861,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1
10862,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1
10863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10864,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
10865,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0
10866,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
10867,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1
10868,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1
10869,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
10870,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
10871,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0
10872,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1
10873,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1
10874,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
10875,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
10876,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0
10877,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
10878,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1
10879,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1
10880,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10881,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1
10882,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0
10883,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10884,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0
10885,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
10886,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0
10887,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,1
10888,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1
10889,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1
10890,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1
10891,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
10892,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1
10893,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0
10894,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0
10895,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1
10896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10897,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0
10898,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0
10899,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,1
10900,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10901,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0
10902,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1
10903,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,1,0
10904,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0
10905,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,1
10906,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0
10907,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10908,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1
10909,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1
10910,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0
10911,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0
10912,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
10913,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1
10914,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
10915,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0
10916,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1
10917,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1
10918,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
10919,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1
10920,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1
10921,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1
10922,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0
10923,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0
10924,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0
10925,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1
10926,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
10927,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1
10928,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1
10929,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0
10930,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,0
10931,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
10932,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0
10933,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
10934,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1
10935,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
10936,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
10937,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1
10938,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10939,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0
10940,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1
10941,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1
10942,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0
10943,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,1
10944,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10945,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
10946,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1
10947,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,1
10948,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
10949,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1
10950,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1
10951,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10952,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10953,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
10954,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1
10955,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0
10956,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0
10957,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1
10958,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0
10959,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0
10960,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0
